path_id,timestamp,goal_x,goal_y,type,point_index,x,y
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,25,-1.8417381957432362,1.4679017531559104
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,26,-1.8445704177703028,1.4430627330103896
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,27,-1.8526257233712933,1.4193963508217955
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,28,-1.8677311618288037,1.3994760014038654
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,29,-1.8796290120427166,1.377488848976622
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,30,-1.8885447226247898,1.3541322202106123
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,31,-1.8977810585168164,1.3309014764562441
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,32,-1.9107763971504035,1.3095445120266724
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,33,-1.9243963924705447,1.2885796984818505
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,34,-1.9340094297231651,1.2655023055598456
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,35,-1.9407685011739808,1.2414330913339988
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,36,-1.9454317779158323,1.2168717811535537
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,37,-1.9490038604885918,1.1921281284410945
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,38,-1.9559273453940058,1.1681062164620464
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,39,-1.9665713045980233,1.1454850613398087
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,40,-1.9730559085764874,1.1213410790464415
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,41,-1.9725327228387108,1.096346419250164
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,42,-1.970735618930096,1.071411268732117
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,43,-1.9675446246198511,1.0466157361360722
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,44,-1.9675980303823657,1.0216157357635431
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,45,-1.9724316333596654,0.9970872319800712
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,46,-1.9773480152688627,0.9725755128648181
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,47,-1.9634285662089077,0.9518090635807646
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,48,-1.9502478332854487,0.9305657771314024
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,49,-1.937194129782828,0.9092446708566619
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,50,-1.9219189372944676,0.8894540211476958
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,51,-1.9054527963020327,0.870642222771675
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,52,-1.8915142737554653,0.8498887434585178
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,53,-1.8743981083392818,0.8316666972885507
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,54,-1.8606779772144257,0.8107682594771397
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,55,-1.84649779359248,0.7901788121488487
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,56,-1.828662176261279,0.7726601961651447
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,57,-1.803665418381474,0.7722688082198594
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,58,-1.7788531011172104,0.7692117097856332
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,59,-1.7623617831224472,0.7504220366540828
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,60,-1.7431872070310597,0.7343804714736386
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,61,-1.7222658810357139,0.7206941004200864
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,62,-1.7070181543680754,0.7008828513455789
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,63,-1.688477580971682,0.6841126789765433
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,64,-1.663607280308117,0.6815690388019213
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,65,-1.6387316390683004,0.679075752631956
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,66,-1.61822039303512,0.6647828447041313
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,67,-1.5996458688325568,0.6480500563688558
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,68,-1.5790362036084566,0.6338998181208915
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,69,-1.5589213046270807,0.6190537790813089
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,70,-1.5404051452935512,0.6022561408915514
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,71,-1.5186381009018142,0.5899606084817712
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,72,-1.4959639214867941,0.5794297550533649
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,73,-1.4728262563470942,0.5699616762989983
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,74,-1.4478823320252054,0.5682877871138992
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,75,-1.42360788708341,0.5623086305306622
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,76,-1.4055914530991238,0.5449761717762946
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,77,-1.384954322054302,0.530865606380484
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,78,-1.360424292391901,0.5260415401464904
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,79,-1.3362520813383476,0.5196610774049297
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,80,-1.3126402493214648,0.5114472711301907
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,81,-1.2900614373395065,0.5007142387436936
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,82,-1.2674131978662793,0.4901284536738437
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,83,-1.244856129659059,0.47934888198001246
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,84,-1.2223459822289051,0.468473179913655
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,85,-1.2002695658843159,0.4567414597681356
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,86,-1.1776999091759315,0.44598935389502614
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,87,-1.1550562473394912,0.43539365061213786
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,88,-1.1324537842341336,0.4247109722302973
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,89,-1.1098440732038632,0.4140427896982821
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,90,-1.0873083673016488,0.40321896751551023
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,91,-1.0647574026101445,0.39242871466917606
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,92,-1.042235429618291,0.3815759007867534
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,93,-1.019703538413399,0.3707452121488011
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,94,-0.9972166606369122,0.3598214448961805
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,95,-0.9747698371823112,0.3488152801813946
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,96,-0.9523123325752074,0.33783047777161457
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,97,-0.9298773346823062,0.3267998989939649
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,98,-0.9074484403051208,0.3157563502454188
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,99,-0.8850473932183895,0.3046578698554292
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,100,-0.8626730490129155,0.29350522076346053
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,101,-0.8402987048074415,0.28235180873202737
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,102,-0.8179197829651805,0.2712083149136326
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,103,-0.7955526866846192,0.2600404070323741
